countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
RWA,2020-02-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,100.0,0.11
RWA,2020-02-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,80.0,0.085
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,433.33,0.46
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Maize,51,KG,actual,Retail,RWF,320.0,0.34
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,783.33,0.83
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,75.0,0.08
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1000.0,1.06
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,816.67,0.87
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,933.33,0.99
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,455.0,0.48
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1866.67,1.98
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,miscellaneous food,Salt,185,KG,actual,Retail,RWF,412.5,0.44
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1000.0,1.06
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.81
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1566.67,1.66
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,515.0,0.55
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,50.0,0.053
RWA,2020-02-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,130.0,0.14
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,325.0,0.35
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,642.86,0.68
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,120.0,0.13
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.37
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,971.43,1.03
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1800.0,1.91
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.66
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,miscellaneous food,Salt,185,KG,actual,Retail,RWF,450.0,0.48
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1000.0,1.06
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.81
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2000.0,2.12
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,540.0,0.57
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,100.0,0.11
RWA,2020-02-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,125.0,0.13
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,325.0,0.35
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Maize,51,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,650.0,0.69
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,175.0,0.19
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,290.0,0.31
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,990.0,1.05
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,900.0,0.96
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,458.33,0.49
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1300.0,1.38
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.66
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,miscellaneous food,Salt,185,KG,actual,Retail,RWF,408.33,0.43
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,933.33,0.99
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,oil and fats,Oil,137,L,actual,Retail,RWF,1625.0,1.73
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1400.0,1.49
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,547.14,0.58
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,100.0,0.11
RWA,2020-02-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,225.0,0.24
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Maize,51,KG,actual,Retail,RWF,235.0,0.25
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,500.0,0.54
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,210.0,0.23
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,325.0,0.35
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,800.0,0.87
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,390.0,0.42
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2066.67,2.24
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.7
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,950.0,1.03
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.84
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1500.0,1.62
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,616.67,0.67
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,110.0,0.12
RWA,2020-03-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Maize,51,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1000.0,1.08
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1000.0,1.08
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1200.0,1.3
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,miscellaneous food,Salt,185,KG,actual,Retail,RWF,425.0,0.46
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1000.0,1.08
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.84
RWA,2020-03-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,600.0,0.65
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Maize,51,KG,actual,Retail,RWF,242.5,0.26
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,550.0,0.59
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,946.25,1.02
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,793.33,0.86
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,423.33,0.46
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2500.0,2.7
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.7
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,miscellaneous food,Salt,185,KG,actual,Retail,RWF,421.43,0.46
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1057.14,1.14
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,oil and fats,Oil,137,L,actual,Retail,RWF,1733.33,1.87
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,668.75,0.72
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,100.0,0.11
RWA,2020-03-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,350.0,0.38
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Maize,51,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,800.0,0.87
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.38
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1000.0,1.08
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,900.0,0.97
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.54
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2500.0,2.7
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2800.0,3.03
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,miscellaneous food,Salt,185,KG,actual,Retail,RWF,466.67,0.5
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1000.0,1.08
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.84
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1600.0,1.73
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,550.0,0.59
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-03-15,Eastern Province,Kirehe,Gatore,1060,-2.28,30.59,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Maize,51,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,700.0,0.76
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,233.33,0.25
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.38
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,950.0,1.03
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,800.0,0.87
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.65
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2000.0,2.16
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.7
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,miscellaneous food,Salt,185,KG,actual,Retail,RWF,433.33,0.47
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,900.0,0.97
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.84
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1600.0,1.73
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,600.0,0.65
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Maize,51,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,582.0,0.63
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1000.0,1.08
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,787.5,0.85
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.65
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1950.0,2.11
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.7
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,miscellaneous food,Salt,185,KG,actual,Retail,RWF,416.67,0.45
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,900.0,0.97
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.84
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1500.0,1.62
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,566.67,0.61
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,450.0,0.49
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize,51,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,700.0,0.76
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.22
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.38
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,900.0,0.97
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,833.33,0.9
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.54
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2000.0,2.16
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2800.0,3.03
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,933.33,1.01
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,oil and fats,Oil,137,L,actual,Retail,RWF,1650.0,1.78
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,600.0,0.65
RWA,2020-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,225.0,0.24
