date,location,lat,lon,temp_celsius,precipitation_mm,soil_moisture
2022-01-18,Eastern Province,-1.95,30.45,19.05,4.07,0.81
2022-01-19,Eastern Province,-1.95,30.45,18.67,26.19,0.82
2022-01-20,Eastern Province,-1.95,30.45,19.47,9.05,0.82
2022-01-21,Eastern Province,-1.95,30.45,19.46,0.64,0.82
2022-01-22,Eastern Province,-1.95,30.45,20.18,3.4,0.82
2022-01-23,Eastern Province,-1.95,30.45,20.15,7.4,0.82
2022-01-24,Eastern Province,-1.95,30.45,20.23,5.93,0.82
2022-01-25,Eastern Province,-1.95,30.45,20.47,0.29,0.82
2022-01-26,Eastern Province,-1.95,30.45,21.01,0.14,0.82
2022-01-27,Eastern Province,-1.95,30.45,20.83,0.6,0.82
2022-01-28,Eastern Province,-1.95,30.45,20.71,7.52,0.81
2022-01-29,Eastern Province,-1.95,30.45,20.92,7.28,0.82
2022-01-30,Eastern Province,-1.95,30.45,20.96,26.02,0.82
2022-01-31,Eastern Province,-1.95,30.45,19.78,14.85,0.83
2022-02-01,Eastern Province,-1.95,30.45,20.12,2.03,0.83
2022-02-02,Eastern Province,-1.95,30.45,20.38,11.17,0.83
2022-02-03,Eastern Province,-1.95,30.45,19.59,8.16,0.84
2022-02-04,Eastern Province,-1.95,30.45,20.45,1.37,0.84
2022-02-05,Eastern Province,-1.95,30.45,18.71,26.16,0.84
2022-02-06,Eastern Province,-1.95,30.45,19.66,9.67,0.85
2022-02-07,Eastern Province,-1.95,30.45,19.92,53.73,0.86
2022-02-08,Eastern Province,-1.95,30.45,20.12,9.35,0.86
2022-02-09,Eastern Province,-1.95,30.45,20.73,21.64,0.87
2022-02-10,Eastern Province,-1.95,30.45,20.37,24.57,0.87
2022-02-11,Eastern Province,-1.95,30.45,20.34,11.6,0.88
2022-02-12,Eastern Province,-1.95,30.45,19.97,10.04,0.88
2022-02-13,Eastern Province,-1.95,30.45,20.31,6.43,0.89
2022-02-14,Eastern Province,-1.95,30.45,20.52,5.2,0.89
2022-02-15,Eastern Province,-1.95,30.45,20.06,2.57,0.89
2022-02-16,Eastern Province,-1.95,30.45,19.62,4.27,0.88
2022-02-17,Eastern Province,-1.95,30.45,19.98,6.34,0.89
2022-02-18,Eastern Province,-1.95,30.45,19.98,8.08,0.89
2022-02-19,Eastern Province,-1.95,30.45,19.77,6.55,0.89
2022-02-20,Eastern Province,-1.95,30.45,20.16,10.44,0.89
2022-02-21,Eastern Province,-1.95,30.45,20.95,1.58,0.89
2022-02-22,Eastern Province,-1.95,30.45,21.55,11.76,0.89
2022-02-23,Eastern Province,-1.95,30.45,21.02,40.85,0.9
2022-02-24,Eastern Province,-1.95,30.45,19.32,7.91,0.9
2022-02-25,Eastern Province,-1.95,30.45,20.19,2.04,0.9
2022-02-26,Eastern Province,-1.95,30.45,19.89,1.78,0.9
2022-02-27,Eastern Province,-1.95,30.45,20.02,1.32,0.9
2022-02-28,Eastern Province,-1.95,30.45,20.65,0.44,0.9
2022-03-01,Eastern Province,-1.95,30.45,20.73,1.59,0.89
2022-03-02,Eastern Province,-1.95,30.45,21.13,4.16,0.89
2022-03-03,Eastern Province,-1.95,30.45,20.6,0.61,0.89
2022-03-04,Eastern Province,-1.95,30.45,20.65,0.57,0.89
2022-03-05,Eastern Province,-1.95,30.45,21.7,0.75,0.89
2022-03-06,Eastern Province,-1.95,30.45,21.52,1.46,0.88
2022-03-07,Eastern Province,-1.95,30.45,21.61,1.7,0.88
2022-03-08,Eastern Province,-1.95,30.45,21.32,9.34,0.88
2022-03-09,Eastern Province,-1.95,30.45,21.21,2.9,0.88
2022-03-10,Eastern Province,-1.95,30.45,20.68,0.44,0.88
2022-03-11,Eastern Province,-1.95,30.45,20.9,0.34,0.88
2022-03-12,Eastern Province,-1.95,30.45,21.43,1.66,0.88
2022-03-13,Eastern Province,-1.95,30.45,21.64,1.16,0.87
2022-03-14,Eastern Province,-1.95,30.45,21.26,0.45,0.87
2022-03-15,Eastern Province,-1.95,30.45,21.54,1.61,0.87
2022-03-16,Eastern Province,-1.95,30.45,22.14,3.57,0.87
2022-03-17,Eastern Province,-1.95,30.45,21.09,12.86,0.87
2022-03-18,Eastern Province,-1.95,30.45,20.24,11.27,0.87
2022-03-19,Eastern Province,-1.95,30.45,20.78,0.14,0.87
2022-03-20,Eastern Province,-1.95,30.45,20.76,0.81,0.87
2022-03-21,Eastern Province,-1.95,30.45,21.09,1.29,0.87
2022-03-22,Eastern Province,-1.95,30.45,20.37,17.25,0.87
2022-03-23,Eastern Province,-1.95,30.45,20.22,3.02,0.87
2022-03-24,Eastern Province,-1.95,30.45,20.17,1.6,0.87
2022-03-25,Eastern Province,-1.95,30.45,20.32,4.39,0.87
2022-03-26,Eastern Province,-1.95,30.45,20.04,5.59,0.87
2022-03-27,Eastern Province,-1.95,30.45,19.37,9.3,0.88
2022-03-28,Eastern Province,-1.95,30.45,19.81,3.46,0.88
2022-03-29,Eastern Province,-1.95,30.45,18.45,40.73,0.89
2022-03-30,Eastern Province,-1.95,30.45,17.99,13.51,0.89
2022-03-31,Eastern Province,-1.95,30.45,19.95,18.39,0.9
2022-04-01,Eastern Province,-1.95,30.45,20.22,0.94,0.9
2022-04-02,Eastern Province,-1.95,30.45,19.88,8.26,0.9
2022-04-03,Eastern Province,-1.95,30.45,20.51,3.74,0.9
2022-04-04,Eastern Province,-1.95,30.45,21.28,0.34,0.9
2022-04-05,Eastern Province,-1.95,30.45,20.47,0.75,0.89
2022-04-06,Eastern Province,-1.95,30.45,20.41,11.33,0.89
2022-04-07,Eastern Province,-1.95,30.45,19.78,15.85,0.9
2022-04-08,Eastern Province,-1.95,30.45,19.88,4.57,0.9
2022-04-09,Eastern Province,-1.95,30.45,20.3,10.12,0.9
2022-04-10,Eastern Province,-1.95,30.45,20.18,3.78,0.9
2022-04-11,Eastern Province,-1.95,30.45,20.52,0.87,0.9
2022-04-12,Eastern Province,-1.95,30.45,20.12,1.33,0.9
2022-04-13,Eastern Province,-1.95,30.45,20.27,2.4,0.89
2022-04-14,Eastern Province,-1.95,30.45,20.09,18.64,0.89
2022-04-15,Eastern Province,-1.95,30.45,18.58,27.79,0.91
2022-04-16,Eastern Province,-1.95,30.45,19.87,0.81,0.91
2022-04-17,Eastern Province,-1.95,30.45,20.35,0.64,0.9
2022-04-18,Eastern Province,-1.95,30.45,20.22,1.63,0.9
2022-04-19,Eastern Province,-1.95,30.45,20.5,5.79,0.9
2022-04-20,Eastern Province,-1.95,30.45,19.89,5.43,0.9
2022-04-21,Eastern Province,-1.95,30.45,19.34,8.3,0.9
2022-04-22,Eastern Province,-1.95,30.45,20.49,7.92,0.9
2022-04-23,Eastern Province,-1.95,30.45,20.99,1.97,0.9
2022-04-24,Eastern Province,-1.95,30.45,20.45,12.07,0.9
2022-04-25,Eastern Province,-1.95,30.45,21.01,4.55,0.9
2022-04-26,Eastern Province,-1.95,30.45,19.38,1.25,0.9
2022-04-27,Eastern Province,-1.95,30.45,20.18,7.41,0.9
2022-04-28,Eastern Province,-1.95,30.45,19.78,3.5,0.9
2022-04-29,Eastern Province,-1.95,30.45,19.08,12.11,0.91
2022-04-30,Eastern Province,-1.95,30.45,19.73,0.85,0.9
2022-05-01,Eastern Province,-1.95,30.45,19.69,8.7,0.9
2022-05-02,Eastern Province,-1.95,30.45,19.35,6.67,0.91
2022-05-03,Eastern Province,-1.95,30.45,19.46,4.28,0.91
2022-05-04,Eastern Province,-1.95,30.45,19.37,1.09,0.9
2022-05-05,Eastern Province,-1.95,30.45,19.58,1.39,0.9
2022-05-06,Eastern Province,-1.95,30.45,19.58,1.34,0.9
2022-05-07,Eastern Province,-1.95,30.45,20.07,3.51,0.9
2022-05-08,Eastern Province,-1.95,30.45,19.88,1.68,0.9
2022-05-09,Eastern Province,-1.95,30.45,20.05,0.72,0.9
2022-05-10,Eastern Province,-1.95,30.45,20.39,0.2,0.89
2022-05-11,Eastern Province,-1.95,30.45,20.15,0.78,0.89
2022-05-12,Eastern Province,-1.95,30.45,19.97,4.25,0.89
2022-05-13,Eastern Province,-1.95,30.45,20.33,4.27,0.89
2022-05-14,Eastern Province,-1.95,30.45,20.27,11.42,0.89
2022-05-15,Eastern Province,-1.95,30.45,19.95,1.42,0.89
2022-05-16,Eastern Province,-1.95,30.45,19.65,0.7,0.89
2022-05-17,Eastern Province,-1.95,30.45,19.63,3.1,0.89
2022-05-18,Eastern Province,-1.95,30.45,20.01,0.48,0.89
2022-05-19,Eastern Province,-1.95,30.45,19.53,0.03,0.88
2022-05-20,Eastern Province,-1.95,30.45,19.49,0.31,0.88
2022-05-21,Eastern Province,-1.95,30.45,20.59,0.05,0.88
2022-05-22,Eastern Province,-1.95,30.45,20.6,0.42,0.88
2022-05-23,Eastern Province,-1.95,30.45,20.23,0.6,0.88
2022-05-24,Eastern Province,-1.95,30.45,20.99,0.15,0.87
2022-05-25,Eastern Province,-1.95,30.45,19.36,0.67,0.87
2022-05-26,Eastern Province,-1.95,30.45,19.78,22.44,0.87
2022-05-27,Eastern Province,-1.95,30.45,19.28,2.47,0.88
2022-05-28,Eastern Province,-1.95,30.45,19.4,9.35,0.88
2022-05-29,Eastern Province,-1.95,30.45,18.3,5.7,0.88
2022-05-30,Eastern Province,-1.95,30.45,18.86,1.56,0.88
2022-05-31,Eastern Province,-1.95,30.45,19.54,2.35,0.88
2022-06-01,Eastern Province,-1.95,30.45,19.0,3.71,0.88
2022-06-02,Eastern Province,-1.95,30.45,18.38,5.22,0.88
2022-06-03,Eastern Province,-1.95,30.45,18.09,0.89,0.88
2022-06-04,Eastern Province,-1.95,30.45,18.13,0.25,0.88
2022-06-05,Eastern Province,-1.95,30.45,18.37,0.04,0.87
2022-06-06,Eastern Province,-1.95,30.45,18.2,0.1,0.87
2022-06-07,Eastern Province,-1.95,30.45,18.01,0.33,0.87
2022-06-08,Eastern Province,-1.95,30.45,18.21,0.94,0.87
2022-06-09,Eastern Province,-1.95,30.45,18.04,1.43,0.87
2022-06-10,Eastern Province,-1.95,30.45,19.0,0.58,0.86
2022-06-11,Eastern Province,-1.95,30.45,19.0,0.28,0.86
2022-06-12,Eastern Province,-1.95,30.45,19.13,2.55,0.86
2022-06-13,Eastern Province,-1.95,30.45,19.14,0.36,0.86
2022-06-14,Eastern Province,-1.95,30.45,19.44,0.68,0.86
2022-06-15,Eastern Province,-1.95,30.45,19.76,0.48,0.86
2022-06-16,Eastern Province,-1.95,30.45,19.5,0.8,0.85
2022-06-17,Eastern Province,-1.95,30.45,19.89,1.04,0.85
2022-06-18,Eastern Province,-1.95,30.45,19.12,3.31,0.85
2022-06-19,Eastern Province,-1.95,30.45,18.79,2.89,0.85
2022-06-20,Eastern Province,-1.95,30.45,18.3,0.3,0.85
2022-06-21,Eastern Province,-1.95,30.45,18.16,0.01,0.85
2022-06-22,Eastern Province,-1.95,30.45,18.4,0.01,0.85
2022-06-23,Eastern Province,-1.95,30.45,18.48,0.04,0.84
2022-06-24,Eastern Province,-1.95,30.45,18.01,0.08,0.84
2022-06-25,Eastern Province,-1.95,30.45,18.4,0.03,0.84
2022-06-26,Eastern Province,-1.95,30.45,17.85,0.21,0.84
2022-06-27,Eastern Province,-1.95,30.45,17.82,0.04,0.84
2022-06-28,Eastern Province,-1.95,30.45,17.43,0.02,0.83
2022-06-29,Eastern Province,-1.95,30.45,17.29,0.0,0.83
2022-06-30,Eastern Province,-1.95,30.45,17.91,0.0,0.83
2022-07-01,Eastern Province,-1.95,30.45,18.13,0.0,0.83
2022-07-02,Eastern Province,-1.95,30.45,18.05,0.0,0.83
2022-07-03,Eastern Province,-1.95,30.45,17.55,0.0,0.82
2022-07-04,Eastern Province,-1.95,30.45,17.18,0.0,0.82
2022-07-05,Eastern Province,-1.95,30.45,17.73,0.0,0.82
2022-07-06,Eastern Province,-1.95,30.45,18.21,0.02,0.82
2022-07-07,Eastern Province,-1.95,30.45,18.35,0.0,0.82
2022-07-08,Eastern Province,-1.95,30.45,17.37,0.0,0.81
2022-07-09,Eastern Province,-1.95,30.45,16.75,0.1,0.81
2022-07-10,Eastern Province,-1.95,30.45,16.95,0.0,0.81
2022-07-11,Eastern Province,-1.95,30.45,17.87,0.0,0.81
2022-07-12,Eastern Province,-1.95,30.45,18.22,0.0,0.81
2022-07-13,Eastern Province,-1.95,30.45,18.32,0.0,0.8
2022-07-14,Eastern Province,-1.95,30.45,18.67,0.0,0.8
2022-07-15,Eastern Province,-1.95,30.45,19.15,0.22,0.8
2022-07-16,Eastern Province,-1.95,30.45,19.9,0.47,0.8
2022-07-17,Eastern Province,-1.95,30.45,18.84,0.1,0.8
2022-07-18,Eastern Province,-1.95,30.45,18.35,0.01,0.79
2022-07-19,Eastern Province,-1.95,30.45,18.03,0.1,0.79
2022-07-20,Eastern Province,-1.95,30.45,18.12,0.04,0.79
2022-07-21,Eastern Province,-1.95,30.45,17.88,0.01,0.79
2022-07-22,Eastern Province,-1.95,30.45,18.22,0.0,0.79
2022-07-23,Eastern Province,-1.95,30.45,18.2,0.01,0.79
2022-07-24,Eastern Province,-1.95,30.45,18.75,0.18,0.78
2022-07-25,Eastern Province,-1.95,30.45,19.56,0.08,0.78
2022-07-26,Eastern Province,-1.95,30.45,19.26,0.08,0.78
2022-07-27,Eastern Province,-1.95,30.45,19.76,0.1,0.78
2022-07-28,Eastern Province,-1.95,30.45,19.53,0.67,0.78
2022-07-29,Eastern Province,-1.95,30.45,19.4,3.65,0.78
2022-07-30,Eastern Province,-1.95,30.45,19.83,1.5,0.78
2022-07-31,Eastern Province,-1.95,30.45,20.41,2.13,0.78
2022-08-01,Eastern Province,-1.95,30.45,19.49,9.02,0.78
2022-08-02,Eastern Province,-1.95,30.45,19.58,4.28,0.78
2022-08-03,Eastern Province,-1.95,30.45,19.42,1.02,0.78
2022-08-04,Eastern Province,-1.95,30.45,19.35,0.1,0.78
2022-08-05,Eastern Province,-1.95,30.45,19.19,0.0,0.78
2022-08-06,Eastern Province,-1.95,30.45,19.35,0.0,0.77
2022-08-07,Eastern Province,-1.95,30.45,19.63,0.0,0.77
2022-08-08,Eastern Province,-1.95,30.45,19.36,0.0,0.77
2022-08-09,Eastern Province,-1.95,30.45,19.38,0.0,0.77
2022-08-10,Eastern Province,-1.95,30.45,19.29,0.01,0.77
2022-08-11,Eastern Province,-1.95,30.45,20.07,0.02,0.76
2022-08-12,Eastern Province,-1.95,30.45,20.33,0.02,0.76
2022-08-13,Eastern Province,-1.95,30.45,20.32,0.29,0.76
2022-08-14,Eastern Province,-1.95,30.45,20.2,21.57,0.76
2022-08-15,Eastern Province,-1.95,30.45,20.19,17.38,0.77
2022-08-16,Eastern Province,-1.95,30.45,19.59,23.78,0.78
2022-08-17,Eastern Province,-1.95,30.45,18.14,52.62,0.8
2022-08-18,Eastern Province,-1.95,30.45,18.94,6.62,0.81
2022-08-19,Eastern Province,-1.95,30.45,19.8,0.1,0.81
2022-08-20,Eastern Province,-1.95,30.45,20.09,0.58,0.8
2022-08-21,Eastern Province,-1.95,30.45,20.66,0.5,0.8
2022-08-22,Eastern Province,-1.95,30.45,20.18,0.28,0.8
2022-08-23,Eastern Province,-1.95,30.45,19.92,0.07,0.8
2022-08-24,Eastern Province,-1.95,30.45,19.82,0.13,0.8
2022-08-25,Eastern Province,-1.95,30.45,19.08,0.01,0.79
2022-08-26,Eastern Province,-1.95,30.45,19.75,0.07,0.79
2022-08-27,Eastern Province,-1.95,30.45,20.14,0.87,0.79
2022-08-28,Eastern Province,-1.95,30.45,20.15,4.48,0.79
2022-08-29,Eastern Province,-1.95,30.45,19.89,12.77,0.79
2022-08-30,Eastern Province,-1.95,30.45,20.66,16.7,0.79
2022-08-31,Eastern Province,-1.95,30.45,19.87,8.67,0.8
2022-09-01,Eastern Province,-1.95,30.45,19.55,4.21,0.8
2022-09-02,Eastern Province,-1.95,30.45,20.2,0.32,0.8
2022-09-03,Eastern Province,-1.95,30.45,19.93,0.03,0.8
2022-09-04,Eastern Province,-1.95,30.45,20.48,0.14,0.8
2022-09-05,Eastern Province,-1.95,30.45,20.59,0.09,0.8
2022-09-06,Eastern Province,-1.95,30.45,20.43,0.69,0.79
2022-09-07,Eastern Province,-1.95,30.45,18.61,4.32,0.79
2022-09-08,Eastern Province,-1.95,30.45,19.63,9.68,0.8
2022-09-09,Eastern Province,-1.95,30.45,20.38,4.49,0.8
2022-09-10,Eastern Province,-1.95,30.45,19.93,9.13,0.8
2022-09-11,Eastern Province,-1.95,30.45,21.18,3.22,0.8
2022-09-12,Eastern Province,-1.95,30.45,20.57,2.66,0.8
2022-09-13,Eastern Province,-1.95,30.45,20.63,5.39,0.8
2022-09-14,Eastern Province,-1.95,30.45,18.84,30.97,0.8
2022-09-15,Eastern Province,-1.95,30.45,19.84,9.39,0.82
2022-09-16,Eastern Province,-1.95,30.45,20.47,1.17,0.82
2022-09-17,Eastern Province,-1.95,30.45,20.23,0.66,0.81
2022-09-18,Eastern Province,-1.95,30.45,20.29,11.12,0.81
2022-09-19,Eastern Province,-1.95,30.45,20.94,15.07,0.82
2022-09-20,Eastern Province,-1.95,30.45,21.56,5.35,0.82
2022-09-21,Eastern Province,-1.95,30.45,21.04,4.07,0.82
2022-09-22,Eastern Province,-1.95,30.45,20.84,10.38,0.82
2022-09-23,Eastern Province,-1.95,30.45,20.98,1.29,0.82
2022-09-24,Eastern Province,-1.95,30.45,21.2,1.23,0.82
2022-09-25,Eastern Province,-1.95,30.45,20.62,6.75,0.82
2022-09-26,Eastern Province,-1.95,30.45,20.55,3.04,0.82
2022-09-27,Eastern Province,-1.95,30.45,20.84,1.02,0.82
2022-09-28,Eastern Province,-1.95,30.45,19.74,0.39,0.82
2022-09-29,Eastern Province,-1.95,30.45,20.11,0.03,0.82
2022-09-30,Eastern Province,-1.95,30.45,20.77,0.85,0.81
2022-10-01,Eastern Province,-1.95,30.45,20.59,2.93,0.81
2022-10-02,Eastern Province,-1.95,30.45,20.06,4.25,0.81
2022-10-03,Eastern Province,-1.95,30.45,20.28,0.69,0.81
2022-10-04,Eastern Province,-1.95,30.45,21.0,2.52,0.81
2022-10-05,Eastern Province,-1.95,30.45,20.24,11.29,0.81
2022-10-06,Eastern Province,-1.95,30.45,20.67,7.02,0.81
2022-10-07,Eastern Province,-1.95,30.45,20.16,4.86,0.81
2022-10-08,Eastern Province,-1.95,30.45,20.56,0.62,0.81
2022-10-09,Eastern Province,-1.95,30.45,20.12,2.1,0.81
2022-10-10,Eastern Province,-1.95,30.45,20.75,1.22,0.81
2022-10-11,Eastern Province,-1.95,30.45,20.75,1.65,0.81
2022-10-12,Eastern Province,-1.95,30.45,20.58,2.79,0.81
2022-10-13,Eastern Province,-1.95,30.45,20.56,0.58,0.8
2022-10-14,Eastern Province,-1.95,30.45,20.57,0.19,0.8
2022-10-15,Eastern Province,-1.95,30.45,20.9,0.41,0.8
2022-10-16,Eastern Province,-1.95,30.45,20.23,2.36,0.8
2022-10-17,Eastern Province,-1.95,30.45,20.35,3.28,0.8
2022-10-18,Eastern Province,-1.95,30.45,20.4,3.77,0.8
2022-10-19,Eastern Province,-1.95,30.45,19.89,13.21,0.8
