country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group,temp_celsius,precipitation_mm,soil_moisture,monthly_avg_temp,temp_anomaly,monthly_avg_precipitation,precip_anomaly,temp_lag_1,precip_lag_1,temp_lag_2,precip_lag_2,temp_lag_3,precip_lag_3,soil_moisture_lag_1,temp_rolling_3mo,precip_rolling_3mo,price_prev_month,price_direction,usd_rwf_rate,usd_rwf_mom_pct,general_cpi,food_cpi,cpi_mom_pct,food_cpi_mom_pct
RWA,2024-01-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,450.0,0.36,2024,1,1,0,Potatoes,20.04,3.01,0.72,20.454285714285714,-0.4142857142857146,3.2014285714285715,-0.19142857142857173,21.47,0.16,20.2,2.36,22.15,16.23,0.66,20.57,1.843333333333333,560.0,0,1256.0163361922555,0.0125751800350033,167.93567679581503,222.9240811804034,-0.025080828600946,-0.0623211365123217
RWA,2024-02-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,450.0,0.36,2024,2,1,3,Potatoes,20.74,3.36,0.69,21.16,-0.4200000000000017,2.2083333333333335,1.1516666666666664,20.04,3.01,21.47,0.16,20.2,2.36,0.72,20.75,2.1766666666666663,450.0,0,1260.7348051525298,0.0037566939412418,167.71951533310548,220.1038988000299,-0.0012871681993599,-0.0126508646595754
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,484.0,0.38,2024,3,1,4,Potatoes,21.34,0.01,0.68,20.84,0.5,3.018333333333333,-3.0083333333333333,20.74,3.36,20.04,3.01,21.47,0.16,0.69,20.706666666666667,2.1266666666666665,450.0,1,1271.0225539434523,0.008160121183993,170.75182941846788,228.20112768698127,0.0180796735510471,0.0367882119812332
RWA,2024-04-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,510.0,0.39,2024,4,2,0,Potatoes,20.28,17.13,0.71,20.333333333333332,-0.05333333333333101,6.351666666666667,10.778333333333332,21.34,0.01,20.74,3.36,20.04,3.01,0.68,20.786666666666665,6.833333333333333,484.0,1,1275.849032315341,0.0037973192190132,172.5749880948635,229.49192300237704,0.0106772424202117,0.0056563932373125
RWA,2024-05-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,565.0,0.44,2024,5,2,2,Potatoes,20.83,0.08,0.72,20.005714285714284,0.8242857142857147,3.1357142857142857,-3.0557142857142856,20.28,17.13,21.34,0.01,20.74,3.36,0.71,20.816666666666666,5.739999999999999,510.0,1,1280.9191735309105,0.0039739350715877,175.03787913250756,232.37814483698733,0.0142714252211926,0.0125765726168078
RWA,2024-06-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,6,2,5,Potatoes,21.08,1.47,0.64,19.84857142857143,1.2314285714285695,0.6271428571428571,0.8428571428571429,20.83,0.08,20.28,17.13,21.34,0.01,0.72,20.73,6.226666666666667,565.0,1,1292.4828369140623,0.0090276292385229,175.0212205415329,230.562969461579,-9.517134838021855e-05,-0.0078112998822744
RWA,2024-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,583.33,0.44,2024,8,3,3,Potatoes,20.82,3.38,0.56,20.166666666666668,0.6533333333333324,2.6416666666666666,0.7383333333333333,21.87,0.01,21.08,1.47,20.83,0.08,0.6,21.256666666666664,1.6199999999999999,600.0,0,1305.6683904474432,0.0051604126419115,174.15235730383534,224.82086913877103,-0.0014186368524932,-0.0145801088044954
RWA,2024-09-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,635.0,0.48,2024,9,3,6,Potatoes,22.88,0.0,0.54,21.490000000000002,1.389999999999997,0.908,-0.908,20.82,3.38,21.87,0.01,21.08,1.47,0.56,21.856666666666666,1.1300000000000001,583.33,1,1328.4369245256696,0.0174382211017789,175.79548136254246,229.04457057116645,0.0094349802905076,0.0187869633658799
RWA,2024-10-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,607.0,0.45,2024,10,4,1,Potatoes,21.48,2.16,0.59,21.64,-0.16000000000000014,3.861666666666667,-1.7016666666666667,22.88,0.0,20.82,3.38,21.87,0.01,0.54,21.726666666666663,1.8466666666666667,635.0,0,1337.4927447775135,0.0068168989318611,177.92630707649755,234.7133042694783,0.012121049400358,0.0247494786022466
RWA,2024-11-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,652.86,0.48,2024,11,4,4,Potatoes,20.46,3.07,0.67,19.992,0.46799999999999997,5.9319999999999995,-2.8619999999999997,21.48,2.16,22.88,0.0,20.82,3.38,0.59,21.60666666666667,1.7433333333333334,607.0,1,1355.0447998046875,0.0131231029818361,180.6418048294876,243.37360027167745,0.0152619238695406,0.0368973374950067
RWA,2024-12-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,500.0,0.36,2024,12,4,6,Potatoes,20.77,3.54,0.78,21.056,-0.28600000000000136,2.094,1.4460000000000002,20.46,3.07,21.48,2.16,22.88,0.0,0.67,20.903333333333332,2.9233333333333333,652.86,0,1369.5111472389915,0.0106759181957594,180.80922183173135,242.7068471266573,0.0009267899111273,-0.0027396280626816
RWA,2025-01-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,455.0,0.33,2025,1,1,2,Potatoes,21.21,0.03,0.72,20.454285714285714,0.7557142857142871,3.2014285714285715,-3.1714285714285717,20.77,3.54,20.46,3.07,21.48,2.16,0.78,20.813333333333336,2.2133333333333334,500.0,0,1375.5011097301135,0.0043737960827834,179.31969933164473,236.20753673999897,-0.0082380892135737,-0.0267784385302761
RWA,2025-02-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,468.75,0.34,2025,2,1,5,Potatoes,22.01,1.41,0.69,21.16,0.8500000000000014,2.2083333333333335,-0.7983333333333336,21.21,0.03,20.77,3.54,20.46,3.07,0.72,21.330000000000002,1.6600000000000001,455.0,1,1389.0648376464844,0.0098609356404169,180.21178082694797,235.89028146355903,0.0049748103450326,-0.0013431208877519
RWA,2025-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.39,2025,3,1,5,Potatoes,21.8,3.89,0.63,20.84,0.9600000000000009,3.018333333333333,0.871666666666667,22.01,1.41,21.21,0.03,20.77,3.54,0.69,21.673333333333336,1.7766666666666666,468.75,1,1401.723179408482,0.0091128516242948,181.4293348448627,238.50490877956497,0.0067562398658271,0.0110840823953564
RWA,2025-04-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,575.0,0.41,2025,4,2,1,Potatoes,20.46,6.44,0.65,20.333333333333332,0.1266666666666687,6.351666666666667,0.08833333333333382,21.8,3.89,22.01,1.41,21.21,0.03,0.63,21.423333333333336,3.9133333333333336,550.0,1,1406.7898010253907,0.003614566478844,183.8534678734584,244.2030843378823,0.0133613069279483,0.0238912296919799
RWA,2025-05-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.39,2025,5,2,3,Potatoes,19.12,1.51,0.67,20.005714285714284,-0.8857142857142826,3.1357142857142857,-1.6257142857142857,20.46,6.44,21.8,3.89,22.01,1.41,0.65,20.459999999999997,3.9466666666666668,575.0,0,1412.8290183327415,0.0042929066609302,186.01397133844063,250.6829232392211,0.0117512249835247,0.026534631693567
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,566.67,0.39,2025,6,2,6,Potatoes,19.59,0.02,0.62,19.84857142857143,-0.2585714285714289,0.6271428571428571,-0.6071428571428571,19.12,1.51,20.46,6.44,21.8,3.89,0.67,19.723333333333333,2.6566666666666667,550.0,1,1414.1937779017858,0.0009659764566944,187.0837909051328,251.84198215669957,0.0057512860942345,0.0046236053996082
RWA,2025-07-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,537.5,0.37,2025,7,3,1,Potatoes,19.88,0.27,0.6,19.504285714285714,0.37571428571428456,0.1842857142857143,0.08571428571428572,19.59,0.02,19.12,1.51,20.46,6.44,0.62,19.53,0.6,566.67,0,1429.9726774796195,0.0111575229819245,186.66721778106253,248.013150724543,-0.0022266660412151,-0.0152033088342442
RWA,2025-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,533.33,0.37,2025,8,3,4,Potatoes,20.58,4.54,0.62,20.166666666666668,0.41333333333333044,2.6416666666666666,1.8983333333333334,19.88,0.27,19.59,0.02,19.12,1.51,0.6,20.016666666666666,1.61,537.5,0,1435.2111990792412,0.0036633718127081,186.9016617083733,239.29056487027248,0.0012559459025405,-0.0351698521985163
RWA,2025-09-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,540.0,0.37,2025,9,3,0,Potatoes,21.85,1.21,0.61,21.490000000000002,0.35999999999999943,0.908,0.30199999999999994,20.58,4.54,19.88,0.27,19.59,0.02,0.62,20.77,2.006666666666667,533.33,1,1438.1561445756392,0.002051924830497,188.28822107798865,241.36483703943617,0.0074186572604091,0.0086684243914432
RWA,2025-10-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,525.0,0.36,2025,10,4,2,Potatoes,22.42,3.01,0.59,21.64,0.7800000000000011,3.861666666666667,-0.851666666666667,21.85,1.21,20.58,4.54,19.88,0.27,0.61,21.61666666666667,2.92,540.0,0,1441.9051619819973,0.0026068222289341,190.87420932789888,244.4983738526193,0.0137342008709038,0.0129825738148889
RWA,2025-12-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,465.0,0.32,2025,12,4,0,Potatoes,22.16,1.48,0.58,21.056,1.1039999999999992,2.094,-0.6139999999999999,22.42,3.01,21.85,1.21,20.58,4.54,0.59,22.143333333333334,1.8999999999999997,525.0,0,1444.3539095791905,0.0019533466851546,193.7424209145163,246.21981830731704,0.001817981095239,-0.0041040272252281
RWA,2026-01-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.38,2026,1,1,3,Potatoes,21.9,0.04,0.67,20.454285714285714,1.4457142857142848,3.2014285714285715,-3.1614285714285715,22.16,1.48,22.42,3.01,21.85,1.21,0.58,22.159999999999997,1.5099999999999998,465.0,1,1445.9139171781994,0.0010800729576476,193.7132882475432,244.76650956186936,-0.0001503680341951,-0.0059024848423603
RWA,2026-02-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,525.0,0.36,2026,2,1,6,Potatoes,20.98,1.23,0.66,21.16,-0.17999999999999972,2.2083333333333335,-0.9783333333333335,21.9,0.04,22.16,1.48,22.42,3.01,0.67,21.679999999999996,0.9166666666666666,550.0,0,1447.9892944335938,0.0014353394283974,196.32439118665604,248.45717923075665,0.0134792143726154,0.0150783278132842
