country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group
RWA,2024-03-15,Western Province,Karongi,Karongi,-2.07,29.35,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,650.0,0.51,2024,3,1,4,Beans (dry)
RWA,2024-03-15,Western Province,Karongi,Karongi,-2.07,29.35,vegetables and fruits,Bananas,KG,actual,Retail,RWF,500.0,0.39,2024,3,1,4,Bananas
RWA,2024-03-15,Western Province,Karongi,Karongi,-2.07,29.35,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.24,2024,3,1,4,Cabbage
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Cassava,KG,actual,Retail,RWF,500.0,0.39,2024,3,1,4,Cassava
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,860.0,0.68,2024,3,1,4,Cassava flour
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes,KG,actual,Retail,RWF,450.0,0.35,2024,3,1,4,Potatoes
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,484.0,0.38,2024,3,1,4,Potatoes
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1500.0,1.18,2024,3,1,4,Rice
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Sorghum,KG,actual,Retail,RWF,566.67,0.44,2024,3,1,4,Sorghum
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2920.0,2.29,2024,3,1,4,Fish (dry)
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,miscellaneous food,Sugar,KG,actual,Retail,RWF,1766.67,1.39,2024,3,1,4,Sugar
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.31,2024,3,1,4,Bananas
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.24,2024,3,1,4,Cabbage
RWA,2024-03-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,850.0,0.67,2024,3,1,4,Cassava
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.78,2024,3,1,4,Cassava flour
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Potatoes,KG,actual,Retail,RWF,500.0,0.39,2024,3,1,4,Potatoes
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,510.0,0.4,2024,3,1,4,Potatoes
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1400.0,1.1,2024,3,1,4,Rice
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Sorghum,KG,actual,Retail,RWF,600.0,0.47,2024,3,1,4,Sorghum
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2900.0,2.28,2024,3,1,4,Fish (dry)
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,miscellaneous food,Sugar,KG,actual,Retail,RWF,1800.0,1.41,2024,3,1,4,Sugar
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.31,2024,3,1,4,Bananas
RWA,2024-03-15,Western Province,Karongi,Mubuga,-2.14,29.31,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,250.0,0.2,2024,3,1,4,Cabbage
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Cassava,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Cassava
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.77,2024,4,2,0,Cassava flour
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Potatoes,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.42,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1400.0,1.08,2024,4,2,0,Rice
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1200.0,0.93,2024,4,2,0,Rice
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Sorghum,KG,actual,Retail,RWF,600.0,0.46,2024,4,2,0,Sorghum
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3500.0,2.7,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,miscellaneous food,Sugar,KG,actual,Retail,RWF,2000.0,1.54,2024,4,2,0,Sugar
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Bananas
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.077,2024,4,2,0,Cabbage
RWA,2024-04-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Cassava
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Cassava,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Cassava
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.77,2024,4,2,0,Cassava flour
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Potatoes,KG,actual,Retail,RWF,350.0,0.27,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,575.0,0.44,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Sorghum,KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Sorghum
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3000.0,2.32,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4000.0,3.09,2024,4,2,0,Meat (beef)
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,miscellaneous food,Sugar,KG,actual,Retail,RWF,2100.0,1.62,2024,4,2,0,Sugar
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,vegetables and fruits,Bananas,KG,actual,Retail,RWF,390.0,0.3,2024,4,2,0,Bananas
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.077,2024,4,2,0,Cabbage
RWA,2024-04-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Cassava
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Cassava flour
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Maize,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Maize
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Maize flour,KG,actual,Retail,RWF,900.0,0.7,2024,4,2,0,Maize flour
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,900.0,0.7,2024,4,2,0,Maize flour
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1200.0,0.93,2024,4,2,0,Rice
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Sorghum
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3500.0,2.7,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4000.0,3.09,2024,4,2,0,Meat (beef)
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,miscellaneous food,Salt,KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Salt
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,miscellaneous food,Sugar,KG,actual,Retail,RWF,1700.0,1.31,2024,4,2,0,Sugar
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Beans (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,vegetables and fruits,Bananas,KG,actual,Retail,RWF,350.0,0.27,2024,4,2,0,Bananas
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Cabbage
RWA,2024-04-15,Eastern Province,Kirehe,Gatore,-2.28,30.59,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Cassava
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Cassava flour
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Maize,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Maize
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Maize flour,KG,actual,Retail,RWF,900.0,0.7,2024,4,2,0,Maize flour
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,900.0,0.7,2024,4,2,0,Maize flour
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Potatoes,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,650.0,0.5,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1300.0,1.0,2024,4,2,0,Rice
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Sorghum
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3500.0,2.7,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,miscellaneous food,Salt,KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Salt
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,miscellaneous food,Sugar,KG,actual,Retail,RWF,1700.0,1.31,2024,4,2,0,Sugar
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Beans (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,4,2,0,Bananas
RWA,2024-04-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Cabbage
RWA,2024-04-15,Eastern Province,Kirehe,Mahama (Camp),-2.31,30.84,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,700.0,0.54,2024,4,2,0,Cassava flour
RWA,2024-04-15,Eastern Province,Kirehe,Mahama (Camp),-2.31,30.84,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Mahama (Camp),-2.31,30.84,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3500.0,2.7,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Mahama (Camp),-2.31,30.84,miscellaneous food,Sugar,KG,actual,Retail,RWF,1600.0,1.24,2024,4,2,0,Sugar
RWA,2024-04-15,Eastern Province,Kirehe,Mahama (Camp),-2.31,30.84,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,4,2,0,Bananas
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Cassava,KG,actual,Retail,RWF,300.0,0.23,2024,4,2,0,Cassava
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Maize,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Maize
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Maize flour,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Maize flour
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,900.0,0.7,2024,4,2,0,Maize flour
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Potatoes,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,4,2,0,Potatoes
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1100.0,0.85,2024,4,2,0,Rice
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Sorghum
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3200.0,2.47,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4000.0,3.09,2024,4,2,0,Meat (beef)
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Salt
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,miscellaneous food,Sugar,KG,actual,Retail,RWF,1700.0,1.31,2024,4,2,0,Sugar
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Beans (dry)
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Bananas
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Cabbage
RWA,2024-04-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Cassava
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Cassava flour
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Maize,KG,actual,Retail,RWF,370.0,0.29,2024,4,2,0,Maize
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Maize flour,KG,actual,Retail,RWF,600.0,0.46,2024,4,2,0,Maize flour
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,1000.0,0.77,2024,4,2,0,Maize flour
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1100.0,0.85,2024,4,2,0,Rice
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1100.0,0.85,2024,4,2,0,Rice
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Sorghum,KG,actual,Retail,RWF,600.0,0.46,2024,4,2,0,Sorghum
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2500.0,1.93,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Salt
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Beans (dry)
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,vegetables and fruits,Bananas,KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Bananas
RWA,2024-04-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Cabbage
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Cassava flour
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,300.0,0.23,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,575.0,0.44,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,650.0,0.5,2024,4,2,0,Sorghum
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2100.0,1.62,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,1700.0,1.31,2024,4,2,0,Sugar
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,425.0,0.33,2024,4,2,0,Bananas
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.23,2024,4,2,0,Cabbage
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Cassava flour
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1100.0,0.85,2024,4,2,0,Rice
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,800.0,0.62,2024,4,2,0,Sorghum
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2800.0,2.16,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,1600.0,1.24,2024,4,2,0,Sugar
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Bananas
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.15,2024,4,2,0,Cabbage
RWA,2024-04-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Cassava
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.77,2024,4,2,0,Cassava flour
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes,KG,actual,Retail,RWF,350.0,0.27,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,500.0,0.39,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1300.0,1.0,2024,4,2,0,Rice
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Sorghum,KG,actual,Retail,RWF,683.33,0.53,2024,4,2,0,Sorghum
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3000.0,2.32,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,miscellaneous food,Sugar,KG,actual,Retail,RWF,1800.0,1.39,2024,4,2,0,Sugar
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Bananas
RWA,2024-04-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Cabbage
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.77,2024,4,2,0,Cassava flour
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Potatoes,KG,actual,Retail,RWF,450.0,0.35,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.42,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Sorghum,KG,actual,Retail,RWF,750.0,0.58,2024,4,2,0,Sorghum
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3350.0,2.59,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,3750.0,2.9,2024,4,2,0,Meat (beef)
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,miscellaneous food,Sugar,KG,actual,Retail,RWF,1733.33,1.34,2024,4,2,0,Sugar
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,vegetables and fruits,Bananas,KG,actual,Retail,RWF,425.0,0.33,2024,4,2,0,Bananas
RWA,2024-04-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,250.0,0.19,2024,4,2,0,Cabbage
RWA,2024-04-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.77,2024,4,2,0,Cassava flour
RWA,2024-04-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Potatoes,KG,actual,Retail,RWF,400.0,0.31,2024,4,2,0,Potatoes
RWA,2024-04-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1500.0,1.16,2024,4,2,0,Rice
RWA,2024-04-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1200.0,0.93,2024,4,2,0,Rice
RWA,2024-04-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3750.0,2.9,2024,4,2,0,Fish (dry)
RWA,2024-04-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,miscellaneous food,Sugar,KG,actual,Retail,RWF,1600.0,1.24,2024,4,2,0,Sugar
